name,category,price,buttons,details
geekvape-super-mesh-replacement-coils,Vape Devices,$31.99,0.2 ohm Super Mesh X1,"Replacement Coils are designed for Aegis Solo Kit and Aegis Legend Kit. 0.2ohm Mesh Coil X1 (5pcs each pack). Which bring you great vaping experience.| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.| Using the coils out of the recommended range may shorten the coil lifespan.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED| Specifications:| Super Mesh X1| Includes:|   0.2 ohm: 30-90w / Best 60-80w(DTL)
Best for: Mouth-watering Flavour and Amazing clouds 
Detailed: The new super mesh range replaces the traditional coil/wick system with a new mesh system. The Super Mesh coils coil designs for improved taste, vapor, and coil longevity and brings an unparalleled experience to improve flavour and cloud
Wire Material: Kanthal Single Mesh Coil
Wicking Material: Organic Cotton| 5 x Replacement Coils GET FREE SHIPPING ON ORDERS OVER $50.00.| Replacement Coils are designed for Aegis Solo Kit and Aegis Legend Kit. 0.2ohm Mesh Coil X1 (5pcs each pack). Which bring you great vaping experience.| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.

Using the coils out of the recommended range may shorten the coil lifespan.

Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED

Specifications:

Super Mesh X1

0.2 ohm: 30-90w / Best 60-80w(DTL)
Best for: Mouth-watering Flavour and Amazing clouds 
Detailed: The new super mesh range replaces the traditional coil/wick system with a new mesh system. The Super Mesh coils coil designs for improved taste, vapor, and coil longevity and brings an unparalleled experience to improve flavour and cloud
Wire Material: Kanthal Single Mesh Coil
Wicking Material: Organic Cotton

Includes:

5 x Replacement Coils

 "
vaporesso-qf-coils,Vape Devices,$23.99,"0.2 ohm QF Meshed, 0.15 QF Strips","The Vaporesso QF Replacement Coils uses the combination of cotton and flax materials for a long-lasting yet flavor-enhanced performance with the following coil options: 0.18ohm QF Meshed and 0.18ohm QF Strip, and 0.5ohm QF CCELL. Comes in a package of 3 coils| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.| Using the coils out of the recommended range may shorten the coil lifespan.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED| Specifications:| QF Mesh| QF Strip| Includes:|   0.2 ohm: 55-85w/ Best 65-75W.
Best for: Rich flavour, Dense Vapor.
Detailed: Single Mesh Coil, Bullet head design minimizes leaking maximizes efficiency of your e-juice, Coil constructed with flax fiber- Organic cotton, Increasing and optimizing airflow which means can create even bigger clouds. Eliminating Cold Air Intake gives warmer, richer flavors, the meshed design creates intimate contact with the organic cotton wick for rapid and even heating
Wire Material: Kanthal Mesh Resistance
Wicking Material: Flax Fiber with Cotton| 0.15 ohm: 50-80w /Best 65-75w
Best for: Stable flavor and has longer life within the series.
Detailed: Single Strip Coil, Bullet head design wicked with flax fiber and organic cotton minimizes leaking maximizes efficiency of your e-juice, and feature four large wicking ports, rapidly heats the wafer-thin perforated Kanthal ribbon that wraps the entire inner diameter of the Flax Fiber and Organic Cotton wick. 
Wire Material: Kanthal Strip Resistance
Wicking Material: Flax Fiber with Cotton| 3 x Replacement Coils GET FREE SHIPPING ON ORDERS OVER $50.00.| The Vaporesso QF Replacement Coils uses the combination of cotton and flax materials for a long-lasting yet flavor-enhanced performance with the following coil options: 0.18ohm QF Meshed and 0.18ohm QF Strip, and 0.5ohm QF CCELL. Comes in a package of 3 coils| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.

Using the coils out of the recommended range may shorten the coil lifespan.

Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED

Specifications:

QF Mesh

0.2 ohm: 55-85w/ Best 65-75W.
Best for: Rich flavour, Dense Vapor.
Detailed: Single Mesh Coil, Bullet head design minimizes leaking maximizes efficiency of your e-juice, Coil constructed with flax fiber- Organic cotton, Increasing and optimizing airflow which means can create even bigger clouds. Eliminating Cold Air Intake gives warmer, richer flavors, the meshed design creates intimate contact with the organic cotton wick for rapid and even heating
Wire Material: Kanthal Mesh Resistance
Wicking Material: Flax Fiber with Cotton

QF Strip

0.15 ohm: 50-80w /Best 65-75w
Best for: Stable flavor and has longer life within the series.
Detailed: Single Strip Coil, Bullet head design wicked with flax fiber and organic cotton minimizes leaking maximizes efficiency of your e-juice, and feature four large wicking ports, rapidly heats the wafer-thin perforated Kanthal ribbon that wraps the entire inner diameter of the Flax Fiber and Organic Cotton wick. 
Wire Material: Kanthal Strip Resistance
Wicking Material: Flax Fiber with Cotton

Includes:

3 x Replacement Coils

 "
ijoy-shogun-univ-katana-km-coil-s,Vape Devices,$24.99,"0.15 ohm KM1 Single Mesh, 0.13ohm DM-M3 Mesh","New KM Coil Family. Featuring innovative KM1, KM2, KM3 mesh wire coils and natural fiber cotton to enlarge the heating area, and the use of mesh offers greater flavor, bringing you outstanding clouds with long service life. | For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.| Using the coils out of the recommended range may shorten the coil lifespan.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED| Specifications:|   0.15 Ohm KM1 Single mesh 40-80w (DTL)
Best For: Maximum Airflow and flavorsome
Detailed: The macro coil has tried and true Kanthal heating material in the new and highly popular prismatic mesh design construction with organic cotton fibers. Mesh has been proven to allow heat to disperse through the coil more evenly, therefore helping to prevent the possibility of burnt hits.
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton GET FREE SHIPPING ON ORDERS OVER $50.00.| New KM Coil Family. Featuring innovative KM1, KM2, KM3 mesh wire coils and natural fiber cotton to enlarge the heating area, and the use of mesh offers greater flavor, bringing you outstanding clouds with long service life. | For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.

Using the coils out of the recommended range may shorten the coil lifespan.

Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED

Specifications:

0.15 Ohm KM1 Single mesh 40-80w (DTL)
Best For: Maximum Airflow and flavorsome
Detailed: The macro coil has tried and true Kanthal heating material in the new and highly popular prismatic mesh design construction with organic cotton fibers. Mesh has been proven to allow heat to disperse through the coil more evenly, therefore helping to prevent the possibility of burnt hits.
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton

 "
smok-nord-replacement-coils,Vape Devices,$29.99,"0.6 ohm Mesh, 1.4 ohm Regular, 0.8 ohm Mesh MTL, 0.8 ohm DC MTL","The SMOK NORD Replacement Coils offers a dynamic atomizer structure option for the NORD Pod System, featuring a 0.6ohm Mesh Coil and a 1.4ohm Traditional Coil. They come in a pack of 5.| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.| Using the coils out of the recommended range may shorten the coil lifespan.| Specifications:| 0.6ohm Nord Regular DC Coils - 20W Max:| 0.6ohm Nord Mesh Coils - 25W Max:| 0.8ohm Nord Mesh-MTL Coils - 16W Max:| 1.4ohm Nord Regular Coils - 12w Max: Best: Higher Flavour Intensity 
Detailed: Stronger Hit if you are on Nic Salt, not 100% MTL (Mouth to Lung) coil. As it is a Dual core structure tends to heat faster which allows high flavour intensity and good clouds. Can run Freebase Juice effectively- excellent flavour and vapor
Wire Material: Kanthal Resistance
Wicking Material: Organic Cotton| Best: Massive Vapor & Flavor
Detailed: Specially designed for Sub Ohm Vaping, Stronger Hit if you are on Nic Salt, not 100% MTL (Mouth to Lung) coil. Can run Freebase Juice effectively- excellent flavour and vapor, Mesh Heating Element, the mesh core design provides a larger heating area, faster heating process and truly massive vapor clouds. 
Wire Material: Single Mesh Resistance
Wicking Material: Organic Cotton| Best: More Vapor and quality flavour– within Series of MTL
Detailed: Mesh coil designed for MTL vaping, Experience quality flavor , recommended for longer life span in this series - 
Wire Material: Single Mesh Resistance
Wicking Material: Organic Cotton| Best: Standard Regular Coil for good throat hit 
Detailed: - Nic Salt only and MTL only, 1.4Ω regular coil is designed for only mouth-to-lung (MTL) vapers
Wire Material: Kanthal Resistance
Wicking Material: Organic Cotton GET FREE SHIPPING ON ORDERS OVER $50.00.| The SMOK NORD Replacement Coils offers a dynamic atomizer structure option for the NORD Pod System, featuring a 0.6ohm Mesh Coil and a 1.4ohm Traditional Coil. They come in a pack of 5.| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.

Using the coils out of the recommended range may shorten the coil lifespan.

Specifications:

0.6ohm Nord Regular DC Coils - 20W Max:

Best: Higher Flavour Intensity 
Detailed: Stronger Hit if you are on Nic Salt, not 100% MTL (Mouth to Lung) coil. As it is a Dual core structure tends to heat faster which allows high flavour intensity and good clouds. Can run Freebase Juice effectively- excellent flavour and vapor
Wire Material: Kanthal Resistance
Wicking Material: Organic Cotton

0.6ohm Nord Mesh Coils - 25W Max:

Best: Massive Vapor & Flavor
Detailed: Specially designed for Sub Ohm Vaping, Stronger Hit if you are on Nic Salt, not 100% MTL (Mouth to Lung) coil. Can run Freebase Juice effectively- excellent flavour and vapor, Mesh Heating Element, the mesh core design provides a larger heating area, faster heating process and truly massive vapor clouds. 
Wire Material: Single Mesh Resistance
Wicking Material: Organic Cotton

0.8ohm Nord Mesh-MTL Coils - 16W Max:

Best: More Vapor and quality flavour– within Series of MTL
Detailed: Mesh coil designed for MTL vaping, Experience quality flavor , recommended for longer life span in this series - 
Wire Material: Single Mesh Resistance
Wicking Material: Organic Cotton

1.4ohm Nord Regular Coils - 12w Max:

Best: Standard Regular Coil for good throat hit 
Detailed: - Nic Salt only and MTL only, 1.4Ω regular coil is designed for only mouth-to-lung (MTL) vapers
Wire Material: Kanthal Resistance
Wicking Material: Organic Cotton"
smok-tfv8-baby-v2-replacement-coil,Vape Devices,$30.00,"0.17 ohm A1, 0.15 ohm S2, 0.2 ohm A2","The SMOK TFV8 Baby V2 Coils are crafted with dense flavors and massive cloud production in-mind, utilizing a dynamic line-up of mesh cores introduced with the SMOK TFV8 Baby V2 Tank. Comes in a pack of 3 replacement coils. SMOK TFV8 Baby V2 Coil has Antibacterial Medical Cotton.| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.| Using the coils out of the recommended range may shorten the coil lifespan.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED| Specifications:| V2 A1 Single| V2 A2 Dual| V2 S1 Single Mesh| V2 S2 Quadruple|   0.17 ohm: 90-140w / Best 110-130w
Best for: Super Large Heating area - Cloud & flavour, Smooth draw, Quick ramp mesh
Detailed: Coil Has a big hole inside, in which you can see a large piece of mesh covered the cotton , You can Feel Faster heating process and greater taste with unprecedented excellent effect 
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton| 0.2Ω Ohm 70w to 120w/ Best 85-105w
Best for: Dual Heating Core for Larger clouds, Noticeably light draw 
Detailed: Coil has two holes inside, Both the holes have cobra mesh covered, Design allows to bring more airflow and offer you massive vapor 
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton| 0.15 ohm: 40-80w / Best 60-70w
Best For: focus on lower wattage with Intense Clouds and vapor 
Detailed: Custom made for Stick series battery; you can also use on regular MODs at rated wattage, this single coil focuses on a low wattage instead of intense flavor and clouds with a longer life span.
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton| 0.15 ohm: 30-70w / Best 45-60w
Best for: Focus on lower wattage with Intense Clouds and vapor with more restricted airflow within the series 
Detailed: Custom made for Stick series battery, You can also use on regular MODs at rated wattage, This quadruple coil focuses on a low wattage with intense flavor, a more restricted airflow but with big clouds and a longer life span due to direct wicking channels
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotto GET FREE SHIPPING ON ORDERS OVER $50.00.| The SMOK TFV8 Baby V2 Coils are crafted with dense flavors and massive cloud production in-mind, utilizing a dynamic line-up of mesh cores introduced with the SMOK TFV8 Baby V2 Tank. Comes in a pack of 3 replacement coils. SMOK TFV8 Baby V2 Coil has Antibacterial Medical Cotton.| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.

Using the coils out of the recommended range may shorten the coil lifespan.

Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED

Specifications:

V2 A1 Single

0.17 ohm: 90-140w / Best 110-130w
Best for: Super Large Heating area - Cloud & flavour, Smooth draw, Quick ramp mesh
Detailed: Coil Has a big hole inside, in which you can see a large piece of mesh covered the cotton , You can Feel Faster heating process and greater taste with unprecedented excellent effect 
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton

V2 A2 Dual

0.2Ω Ohm 70w to 120w/ Best 85-105w
Best for: Dual Heating Core for Larger clouds, Noticeably light draw 
Detailed: Coil has two holes inside, Both the holes have cobra mesh covered, Design allows to bring more airflow and offer you massive vapor 
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton

V2 S1 Single Mesh

0.15 ohm: 40-80w / Best 60-70w
Best For: focus on lower wattage with Intense Clouds and vapor 
Detailed: Custom made for Stick series battery; you can also use on regular MODs at rated wattage, this single coil focuses on a low wattage instead of intense flavor and clouds with a longer life span.
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton

V2 S2 Quadruple

0.15 ohm: 30-70w / Best 45-60w
Best for: Focus on lower wattage with Intense Clouds and vapor with more restricted airflow within the series 
Detailed: Custom made for Stick series battery, You can also use on regular MODs at rated wattage, This quadruple coil focuses on a low wattage with intense flavor, a more restricted airflow but with big clouds and a longer life span due to direct wicking channels
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotto

 "
wotofo-framed-staple-clapton-prebuilt-coils,Vape Devices,$11.99,,"Using prebuilt coils is the best way to avoid tedious time-consuming work of coiling. This is where the Wotofo prebuilt coils comes in to provide the convenience for rebuilders who may not in the mood of wrapping your coils by hand at times. | Wotofo prebuilt coils can eliminate the hassle with its machine-accurate fine work, offering remarkable flavor intensity and immense vapor production.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Using prebuilt coils is the best way to avoid tedious time-consuming work of coiling. This is where the Wotofo prebuilt coils comes in to provide the convenience for rebuilders who may not in the mood of wrapping your coils by hand at times. | Wotofo Framed Staple Clapton Prebuilt Coils descriptions:

Wotofo prebuilt coils can eliminate the hassle with its machine-accurate fine work, offering remarkable flavor intensity and immense vapor production.

Wotofo Framed Staple Clapton Prebuilt Coils Specifications:
Material: N80
Inner Core: 28G+38Gx9+28G
Outer Wire: 36G
Internal Diameter: 3mm
Resistance: 0.33ohm
WotofoFramed Staple Clapton Prebuilt Coils package Included:
10x WotofoFramed Staple Clapton Prebuilt Coils"
wotofo-dual-core-fused-clapton-prebuilt-coils,Vape Devices,$10.00,0.28 ohm,"Using prebuilt coils is the best way to avoid tedious time-consuming work of coiling. This is where the Wotofo prebuilt coils comes in to provide the convenience for rebuilders who may not in the mood of wrapping your coils by hand at times. | Wotofo prebuilt coils can eliminate the hassle with its machine-accurate fine work, offering remarkable flavor intensity and immense vapor production.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Using prebuilt coils is the best way to avoid tedious time-consuming work of coiling. This is where the Wotofo prebuilt coils comes in to provide the convenience for rebuilders who may not in the mood of wrapping your coils by hand at times. | Wotofo Dual Core Fused Clapton Prebuilt Coils descriptions:

Wotofo prebuilt coils can eliminate the hassle with its machine-accurate fine work, offering remarkable flavor intensity and immense vapor production.

Wotofo Dual Core Fused Clapton Prebuilt Coils Specifications:
Material: N80
Inner Core: 26Gx2
Outer Wire: 36G
Internal Diameter: 3mm
Resistance: 0.28ohm
Wotofo Dual Core Fused Clapton Prebuilt Coils package Included:
10x Wotofo Dual Core Fused Clapton Prebuilt Coils."
aspire-proteus-e-hookah-coil-2,Vape Devices,$12.50,0.16 ohm,"The replacement Aspire Proteus coil version 2 is designed for Aspire Proteus Hookah Kit v2. Available in 0.16 ohm. Get them as spare parts for your Aspire Proteus Hookah Kit v2!|  | For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.| Using the coils out of the recommended range may shorten the coil lifespan.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED.| Specifications:| 1 x Aspire Proteus coil version 2 replacement coil Kanthal AF
Organic Cotton
0.16 ohm
Penta-coil Head GET FREE SHIPPING ON ORDERS OVER $50.00.| The replacement Aspire Proteus coil version 2 is designed for Aspire Proteus Hookah Kit v2. Available in 0.16 ohm. Get them as spare parts for your Aspire Proteus Hookah Kit v2!

 | For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.

Using the coils out of the recommended range may shorten the coil lifespan.

Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED.

Specifications:

Kanthal AF
Organic Cotton
0.16 ohm
Penta-coil Head
Aspire Proteus coil Includes:

1 x Aspire Proteus coil version 2 replacement coil"
smoka-rage-ace-coils,Vape Devices,$15.00,1.5 ohm,"These replacement coils are designed exclusively for the SMOKA Rage. They are NOT interchangeable with rebuildable tanks.With 24 precision drilled e-juice holes, you will get enough flavor with this coil. | NOTE: The Smoka Rage/Ace Coils and Innokin Endura Prism Replacement Coils are the same.| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.| Using the coils out of the recommended range may shorten the coil lifespan.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED| Specifications: 1.5 Ohm best 10.5- 13.5w (MTL)
Best for: Tight Draw Standard Regular Coil for good throat hit – Mouth-to-lung (MTL) vapers
Detailed: With Auxiliary wicking ports, Keep each draw flavorful , features 5 holes each side of the coil for optimum absorption of e liquid by the organic cotton inside.
Wire Material: Kanthal Resistance
Wicking Material: Organic Cotton GET FREE SHIPPING ON ORDERS OVER $50.00.| These replacement coils are designed exclusively for the SMOKA Rage. They are NOT interchangeable with rebuildable tanks.With 24 precision drilled e-juice holes, you will get enough flavor with this coil. 

NOTE: The Smoka Rage/Ace Coils and Innokin Endura Prism Replacement Coils are the same.| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.

Using the coils out of the recommended range may shorten the coil lifespan.

Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED

Specifications:

1.5 Ohm best 10.5- 13.5w (MTL)
Best for: Tight Draw Standard Regular Coil for good throat hit – Mouth-to-lung (MTL) vapers
Detailed: With Auxiliary wicking ports, Keep each draw flavorful , features 5 holes each side of the coil for optimum absorption of e liquid by the organic cotton inside.
Wire Material: Kanthal Resistance
Wicking Material: Organic Cotton"
geekvape-6-in-1-coils-pack,Vape Devices,$25.00,,"GeekVape 6 in 1 Coil Pack includes 2pcs Alien coil, 4pcs Alpha braid coil, 4pcs Fused clapton coil, 2pcs Clapton helix coil, 2pcs Clapception coil and 6pcs Tidal coil. Buy it as a spare part.| Product Specification:| Alien coil:| 
Alpha Braid Coil:| 
Fused Clapton Coil:| 
Clapton Helix Coil:| 
Clapception Coil:| 
Tidal Coil: N80 material
28GA x 3 + 32GA
Single 0.37ohm / dual 0.18ohm
3.0 diameter / 5 wraps
2 PCS| N80 material
26GA + 40GA x 2 (=) x 16
Single 0.32ohm / dual 0.16ohm
3.0 diameter / 6 wraps
4 PCS| KA1 + N80 material
26GA x 2 (KA1) + 36GA (N80)
Single 0.38ohm / dual 0.19ohm
3.0 diameter / 6 wraps
4 PCS| KA1 + N80 material
[28GA (KA1) + 38GA (N80)] x 2 + 26GA (KA1) x 2
Single 0.36ohm / dual 0.18ohm
3.0 diameter / 6 wraps
2 PCS| KA1 material
24GA + (28GA + 36GA)
Single 0.58ohm / dual 0.28ohm
3.0 diameter / 5 wraps
2 PCS| KA1 material
30GA x 2 (twisted) + (0.2 x 0.8)
Single 0.52ohm / dual 0.26ohm
3.0 diameter / 6 wraps
6 PCS GET FREE SHIPPING ON ORDERS OVER $50.00.| GeekVape 6 in 1 Coil Pack includes 2pcs Alien coil, 4pcs Alpha braid coil, 4pcs Fused clapton coil, 2pcs Clapton helix coil, 2pcs Clapception coil and 6pcs Tidal coil. Buy it as a spare part.| Product Specification:

Alien coil:

N80 material
28GA x 3 + 32GA
Single 0.37ohm / dual 0.18ohm
3.0 diameter / 5 wraps
2 PCS


Alpha Braid Coil:

N80 material
26GA + 40GA x 2 (=) x 16
Single 0.32ohm / dual 0.16ohm
3.0 diameter / 6 wraps
4 PCS


Fused Clapton Coil:

KA1 + N80 material
26GA x 2 (KA1) + 36GA (N80)
Single 0.38ohm / dual 0.19ohm
3.0 diameter / 6 wraps
4 PCS


Clapton Helix Coil:

KA1 + N80 material
[28GA (KA1) + 38GA (N80)] x 2 + 26GA (KA1) x 2
Single 0.36ohm / dual 0.18ohm
3.0 diameter / 6 wraps
2 PCS


Clapception Coil:

KA1 material
24GA + (28GA + 36GA)
Single 0.58ohm / dual 0.28ohm
3.0 diameter / 5 wraps
2 PCS


Tidal Coil:

KA1 material
30GA x 2 (twisted) + (0.2 x 0.8)
Single 0.52ohm / dual 0.26ohm
3.0 diameter / 6 wraps
6 PCS"
vaporesso-gt-replacement-coils-3pks,Vape Devices,$23.00,"0.15 ohm GT8, 0.18 ohm GT Mesh, 0.15 ohm GT4 Meshed, 0.5 ohm GT CCell","GT Cores are specially designed to fit into the NRG tank series. It comes in traditional cotton and significant CCELL Ceramic in different resistances, from GT 2 all the way up to GT 8. Gear Up with GT Cores as you desire!| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.| Using the coils out of the recommended range may shorten the coil lifespan.| Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED| Specifications:| GT4 Meshed:| GT8:| GT CCell Ceramic:| GT Mesh: 0.15 ohm: 50-75w/ Best 60-70W.
Best for: Deep and Rich Cloud Taste
Detailed: GT meshed coil maximizes interaction with the cotton, providing turbo heating performance and increasing the heating area, making for dense and flavorful clouds.
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton| 0.15 ohm: 50-110w / Best 60-80w
Best for: within the series extreme cloud chasing, high-wattage vaping.
Detailed: Parallel Quad(4) Core Clapton coil, Wicked with traditional cotton and featuring four large wicking ports for rapid wicking, these coils are optimal for high-wattage vapers.
Wire Material: Ni-Cr Resistance
Wicking Material: Organic Cotton| 0.5 ohm: 25-35w
Best for: Good flavour, No dry hits – Longer life span within the series 
Detailed: The GT cCell coils can handle higher temperatures than standard coils, last longer than cotton and steel coils, ceramic coil is presented as a microporous ceramic tube coated with cotton in which runs a resistive wire. When delivering power to the wire, it heats up the ceramic all around. The ceramic element itself is a wick, Ceramic coils are coils that make use of ceramics to improve longevity and protect against issues like oxidation of the metal. 
Wire Material: Ceramic Kanthal Coils Resistance
Wicking Material: Organic Cotton| 0.18 ohm: 50-90w /Best 65-80
Best for: chasing for delicious-tasting clouds of vapor
Detailed: GT meshed coil maximizes interaction with the cotton, providing turbo heating performance and increasing the heating area, making for dense and flavourful clouds.
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton GET FREE SHIPPING ON ORDERS OVER $50.00.| GT Cores are specially designed to fit into the NRG tank series. It comes in traditional cotton and significant CCELL Ceramic in different resistances, from GT 2 all the way up to GT 8. Gear Up with GT Cores as you desire!| For the Best performance & vaping experience, we recommend using the coil within the wattage range stated on the coil by the manufacturer.

Using the coils out of the recommended range may shorten the coil lifespan.

Note: THIS PRODUCT IS NOT COVERED UNDER WARRANTY AND UN-SEALED COILS/PODS WILL NOT BE EXCHANGED

Specifications:

GT4 Meshed:

0.15 ohm: 50-75w/ Best 60-70W.
Best for: Deep and Rich Cloud Taste
Detailed: GT meshed coil maximizes interaction with the cotton, providing turbo heating performance and increasing the heating area, making for dense and flavorful clouds.
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton

GT8:

0.15 ohm: 50-110w / Best 60-80w
Best for: within the series extreme cloud chasing, high-wattage vaping.
Detailed: Parallel Quad(4) Core Clapton coil, Wicked with traditional cotton and featuring four large wicking ports for rapid wicking, these coils are optimal for high-wattage vapers.
Wire Material: Ni-Cr Resistance
Wicking Material: Organic Cotton

GT CCell Ceramic:

0.5 ohm: 25-35w
Best for: Good flavour, No dry hits – Longer life span within the series 
Detailed: The GT cCell coils can handle higher temperatures than standard coils, last longer than cotton and steel coils, ceramic coil is presented as a microporous ceramic tube coated with cotton in which runs a resistive wire. When delivering power to the wire, it heats up the ceramic all around. The ceramic element itself is a wick, Ceramic coils are coils that make use of ceramics to improve longevity and protect against issues like oxidation of the metal. 
Wire Material: Ceramic Kanthal Coils Resistance
Wicking Material: Organic Cotton

GT Mesh:

0.18 ohm: 50-90w /Best 65-80
Best for: chasing for delicious-tasting clouds of vapor
Detailed: GT meshed coil maximizes interaction with the cotton, providing turbo heating performance and increasing the heating area, making for dense and flavourful clouds.
Wire Material: Kanthal Mesh Resistance
Wicking Material: Organic Cotton"
